Sigla da UF;Código do Município;Nome do Município;Rede;Língua Portuguesa SAEB -2017;Língua Portuguesa SAEB -2019;Língua Portuguesa SAEB - 2021;Língua Portuguesa SAEB - 2023
PR;4116505;Nova Aliança do Ivaí;Estadual;-;-;288,11;279,41
PR;4116505;Nova Aliança do Ivaí;Pública;-;-;288,11;279,41
PR;4116604;Nova América da Colina;Estadual;249,73;287,76;286,35;273,36
PR;4116604;Nova América da Colina;Pública;249,73;287,76;286,35;273,36
PR;4116703;Nova Aurora;Estadual;267,72;281,41;282,98;279,72
PR;4116703;Nova Aurora;Pública;267,72;281,41;282,98;279,72
PR;4116802;Nova Cantu;Estadual;249,28;280,4;250,12;289,73
PR;4116802;Nova Cantu;Pública;249,28;280,4;250,12;289,73
PR;4116901;Nova Esperança;Estadual;263,32;293,97;279,81;278,16
PR;4116901;Nova Esperança;Pública;263,32;293,97;279,81;278,16
PR;4116950;Nova Esperança do Sudoeste;Estadual;262,2;275,79;275,12;284,24
PR;4116950;Nova Esperança do Sudoeste;Pública;262,2;275,79;275,12;284,24
PR;4117008;Nova Fátima;Estadual;244,95;261,16;256,66;268,26
PR;4117008;Nova Fátima;Pública;244,95;261,16;256,66;268,26
PR;4117057;Nova Laranjeiras;Estadual;263,78;277,87;272,63;287,46
PR;4117057;Nova Laranjeiras;Pública;263,78;277,87;272,63;287,46
PR;4117107;Nova Londrina;Estadual;252,7;272,07;269,93;280,56
PR;4117107;Nova Londrina;Pública;252,7;272,07;269,93;280,56
PR;4117206;Nova Olímpia;Estadual;279,33;267,29;275,49;285,47
PR;4117206;Nova Olímpia;Pública;279,33;267,29;275,49;285,47
PR;4117214;Nova Santa Bárbara;Estadual;249,66;ND;250,36;261,66
PR;4117214;Nova Santa Bárbara;Pública;249,66;ND;250,36;261,66
PR;4117222;Nova Santa Rosa;Estadual;280,25;274,94;274,26;282,48
PR;4117222;Nova Santa Rosa;Pública;280,25;274,94;274,26;282,48
PR;4117255;Nova Prata do Iguaçu;Estadual;277,13;288,24;279,09;281,92
PR;4117255;Nova Prata do Iguaçu;Pública;277,13;288,24;279,09;281,92
PR;4117271;Nova Tebas;Estadual;251,81;258,22;272,3;293,6
PR;4117271;Nova Tebas;Pública;251,81;258,22;272,3;293,6
PR;4117297;Novo Itacolomi;Estadual;281,21;312,63;ND;301,65
PR;4117297;Novo Itacolomi;Pública;281,21;312,63;ND;301,65
PR;4117305;Ortigueira;Estadual;253,51;262,34;268,33;282,16
PR;4117305;Ortigueira;Pública;253,51;262,34;268,33;282,16
PR;4117404;Ourizona;Estadual;243,85;ND;280,35;292,63
PR;4117404;Ourizona;Pública;243,85;ND;280,35;292,63
PR;4117453;Ouro Verde do Oeste;Estadual;252,48;ND;280,96;282,17
PR;4117453;Ouro Verde do Oeste;Pública;252,48;ND;280,96;282,17
PR;4117503;Paiçandu;Estadual;272,55;286,72;275,83;286,64
PR;4117503;Paiçandu;Pública;272,55;286,72;275,83;286,64
PR;4117602;Palmas;Estadual;246,22;262,95;259,91;275,58
PR;4117602;Palmas;Federal;-;316,68;-;ND
PR;4117602;Palmas;Pública;248,98;270,76;259,91;278,41
PR;4117701;Palmeira;Estadual;276,33;285,48;286,94;285,18
PR;4117701;Palmeira;Pública;276,33;285,48;286,94;285,18
PR;4117800;Palmital;Estadual;267,82;276,81;273,63;290,93
PR;4117800;Palmital;Pública;267,82;276,81;273,63;290,93
PR;4117909;Palotina;Estadual;286;302,79;300,66;295,1
PR;4117909;Palotina;Pública;286;302,79;300,66;295,1
PR;4118006;Paraíso do Norte;Estadual;260,01;277,87;273,31;280,82
PR;4118006;Paraíso do Norte;Pública;260,01;277,87;273,31;280,82
PR;4118105;Paranacity;Estadual;246,37;268,89;265,07;276,88
PR;4118105;Paranacity;Pública;246,37;268,89;265,07;276,88
PR;4118204;Paranaguá;Estadual;255,01;268,02;284,66;283,61
PR;4118204;Paranaguá;Federal;ND;ND;-;ND
PR;4118204;Paranaguá;Pública;258,2;277,04;284,66;287,7
PR;4118303;Paranapoema;Estadual;234,99;262,42;283,12;296,55
PR;4118303;Paranapoema;Pública;234,99;262,42;283,12;296,55
PR;4118402;Paranavaí;Estadual;264,2;275,45;281,32;281,01
PR;4118402;Paranavaí;Federal;328,98;ND;ND;317,17
PR;4118402;Paranavaí;Pública;271,34;284,71;293,97;288,6
PR;4118451;Pato Bragado;Estadual;295,03;294,22;292,78;296,09
PR;4118451;Pato Bragado;Pública;295,03;294,22;292,78;296,09
PR;4118501;Pato Branco;Estadual;276,74;283;284,87;294,51
PR;4118501;Pato Branco;Federal;347,71;341,71;ND;-
PR;4118501;Pato Branco;Pública;279,31;287,43;287,42;294,51
PR;4118600;Paula Freitas;Estadual;267,14;299,87;276,16;280,96
PR;4118600;Paula Freitas;Pública;267,14;299,87;276,16;280,96
PR;4118709;Paulo Frontin;Estadual;254,49;283,39;285,04;282,14
PR;4118709;Paulo Frontin;Pública;254,49;283,39;285,04;282,14
PR;4118808;Peabiru;Estadual;266,21;273,24;294,87;288,52
PR;4118808;Peabiru;Pública;266,21;273,24;294,87;288,52
PR;4118857;Perobal;Estadual;251,15;280,49;274,1;263,57
PR;4118857;Perobal;Pública;251,15;280,49;274,1;263,57
PR;4118907;Pérola;Estadual;272,55;ND;279,06;272,62
PR;4118907;Pérola;Pública;272,55;ND;279,06;272,62
PR;4119004;Pérola d'Oeste;Estadual;ND;279,05;281,85;300,92
PR;4119004;Pérola d'Oeste;Pública;ND;279,05;281,85;300,92
PR;4119103;Piên;Estadual;277,78;291,88;284,46;278,7
PR;4119103;Piên;Pública;277,78;291,88;284,46;278,7
PR;4119152;Pinhais;Estadual;264,65;282,61;281,03;289,42
PR;4119152;Pinhais;Federal;ND;ND;-;334,28
PR;4119152;Pinhais;Pública;264,65;287,38;281,03;292,49
PR;4119202;Pinhalão;Estadual;259,38;276,52;260,75;277,71
PR;4119202;Pinhalão;Pública;259,38;276,52;260,75;277,71
PR;4119251;Pinhal de São Bento;Estadual;238,22;ND;ND;291,84
PR;4119251;Pinhal de São Bento;Pública;238,22;ND;ND;291,84
PR;4119301;Pinhão;Estadual;262,39;281,43;277,77;282,41
PR;4119301;Pinhão;Pública;262,39;281,43;277,77;282,41
PR;4119400;Piraí do Sul;Estadual;255,15;281,61;268,64;276,4
PR;4119400;Piraí do Sul;Pública;255,15;281,61;268,64;276,4
PR;4119509;Piraquara;Estadual;251,25;277,04;273,99;273,92
PR;4119509;Piraquara;Pública;251,25;277,04;273,99;273,92
PR;4119608;Pitanga;Estadual;266,22;262,15;278,19;283,99
PR;4119608;Pitanga;Federal;ND;ND;ND;320,74
PR;4119608;Pitanga;Pública;266,22;273,37;285,83;286,94
PR;4119657;Pitangueiras;Estadual;263,53;268,53;ND;310,36
PR;4119657;Pitangueiras;Pública;263,53;268,53;ND;310,36
PR;4119707;Planaltina do Paraná;Estadual;242,62;281,95;270,62;276,56
PR;4119707;Planaltina do Paraná;Pública;242,62;281,95;270,62;276,56
PR;4119806;Planalto;Estadual;280,27;284,4;282,86;289,39
PR;4119806;Planalto;Pública;280,27;284,4;282,86;289,39
PR;4119905;Ponta Grossa;Estadual;267,91;292,13;282,09;284,06
PR;4119905;Ponta Grossa;Pública;267,91;292,13;282,09;284,06
PR;4119954;Pontal do Paraná;Estadual;271,81;288,68;293,22;282,82
PR;4119954;Pontal do Paraná;Pública;271,81;288,68;293,22;282,82
PR;4120002;Porecatu;Estadual;248,98;273,39;275,34;284,66
PR;4120002;Porecatu;Pública;248,98;273,39;275,34;284,66
PR;4120101;Porto Amazonas;Estadual;274,8;281,78;280,08;304,05
PR;4120101;Porto Amazonas;Pública;274,8;281,78;280,08;304,05
PR;4120150;Porto Barreiro;Estadual;257,37;302,37;300,33;278,59
PR;4120150;Porto Barreiro;Pública;257,37;302,37;300,33;278,59
PR;4120200;Porto Rico;Estadual;264,61;273,05;275,37;273,63
PR;4120200;Porto Rico;Pública;264,61;273,05;275,37;273,63
PR;4120309;Porto Vitória;Estadual;274,48;294,89;299,39;277,41
PR;4120309;Porto Vitória;Pública;274,48;294,89;299,39;277,41
PR;4120333;Prado Ferreira;Estadual;258,87;266,66;268,82;298,9
PR;4120333;Prado Ferreira;Pública;258,87;266,66;268,82;298,9
PR;4120358;Pranchita;Estadual;254,35;272,74;ND;263,52
PR;4120358;Pranchita;Pública;254,35;272,74;ND;263,52
PR;4120408;Presidente Castelo Branco;Estadual;273,06;274,6;264,3;296,24
PR;4120408;Presidente Castelo Branco;Pública;273,06;274,6;264,3;296,24
PR;4120507;Primeiro de Maio;Estadual;252,39;ND;ND;267,35
PR;4120507;Primeiro de Maio;Pública;252,39;ND;ND;267,35
PR;4120606;Prudentópolis;Estadual;262,57;267,19;271,33;275,66
PR;4120606;Prudentópolis;Pública;262,57;267,19;271,33;275,66
PR;4120655;Quarto Centenário;Estadual;257,29;267,49;258,5;254,96
PR;4120655;Quarto Centenário;Pública;257,29;267,49;258,5;254,96
PR;4120705;Quatiguá;Estadual;286,06;287,89;293,52;290,38
PR;4120705;Quatiguá;Pública;286,06;287,89;293,52;290,38
PR;4120804;Quatro Barras;Estadual;273,31;297,95;288,65;283,59
PR;4120804;Quatro Barras;Pública;273,31;297,95;288,65;283,59
PR;4120853;Quatro Pontes;Estadual;304,82;287,73;294,55;275,71
PR;4120853;Quatro Pontes;Pública;304,82;287,73;294,55;275,71
PR;4120903;Quedas do Iguaçu;Estadual;267,86;269,24;282,61;282,93
PR;4120903;Quedas do Iguaçu;Federal;-;338,41;ND;324,6
PR;4120903;Quedas do Iguaçu;Pública;267,86;276,46;288,9;287
PR;4121000;Querência do Norte;Estadual;ND;279;270,12;280,79
PR;4121000;Querência do Norte;Pública;ND;279;270,12;280,79
PR;4121109;Quinta do Sol;Estadual;274,19;277,48;290,31;285,91
PR;4121109;Quinta do Sol;Pública;274,19;277,48;290,31;285,91
PR;4121208;Quitandinha;Estadual;252,84;265,09;269,48;286,98
PR;4121208;Quitandinha;Pública;252,84;265,09;269,48;286,98
PR;4121257;Ramilândia;Estadual;264,11;295,26;ND;274,27
PR;4121257;Ramilândia;Pública;264,11;295,26;ND;274,27
PR;4121307;Rancho Alegre;Estadual;245,45;259,47;228,49;249,43
PR;4121307;Rancho Alegre;Pública;245,45;259,47;228,49;249,43
PR;4121356;Rancho Alegre D'Oeste;Estadual;255,35;273,68;-;277,41
PR;4121356;Rancho Alegre D'Oeste;Pública;255,35;273,68;-;277,41
PR;4121406;Realeza;Estadual;287,91;300,66;300,02;299,95
PR;4121406;Realeza;Pública;287,91;300,66;300,02;299,95
PR;4121505;Rebouças;Estadual;261,3;282,48;275,29;294,16
PR;4121505;Rebouças;Pública;261,3;282,48;275,29;294,16
PR;4121604;Renascença;Estadual;269,73;294,15;272,68;282,23
PR;4121604;Renascença;Pública;269,73;294,15;272,68;282,23
PR;4121703;Reserva;Estadual;255,29;267,58;268,28;279,92
PR;4121703;Reserva;Pública;255,29;267,58;268,28;279,92
PR;4121752;Reserva do Iguaçu;Estadual;267,99;271,27;282,56;278,22
PR;4121752;Reserva do Iguaçu;Pública;267,99;271,27;282,56;278,22
PR;4121802;Ribeirão Claro;Estadual;260,86;285,92;285,52;280,58
PR;4121802;Ribeirão Claro;Pública;260,86;285,92;285,52;280,58
PR;4121901;Ribeirão do Pinhal;Estadual;248,64;268,9;272,56;269,49
PR;4121901;Ribeirão do Pinhal;Pública;248,64;268,9;272,56;269,49
PR;4122008;Rio Azul;Estadual;260,05;278,45;262,08;282,56
PR;4122008;Rio Azul;Pública;260,05;278,45;262,08;282,56
PR;4122107;Rio Bom;Estadual;264,3;289,47;275,4;262,59
PR;4122107;Rio Bom;Pública;264,3;289,47;275,4;262,59
PR;4122156;Rio Bonito do Iguaçu;Estadual;248,35;268,79;278,46;279,05
PR;4122156;Rio Bonito do Iguaçu;Pública;248,35;268,79;278,46;279,05
PR;4122172;Rio Branco do Ivaí;Estadual;266,61;267,64;276,77;280,44
PR;4122172;Rio Branco do Ivaí;Pública;266,61;267,64;276,77;280,44
PR;4122206;Rio Branco do Sul;Estadual;253,46;268,95;264,87;278,01
PR;4122206;Rio Branco do Sul;Pública;253,46;268,95;264,87;278,01
PR;4122305;Rio Negro;Estadual;259,91;285,31;287,66;294,61
PR;4122305;Rio Negro;Pública;259,91;285,31;287,66;294,61
PR;4122404;Rolândia;Estadual;268,69;284,61;285,04;284,92
PR;4122404;Rolândia;Pública;268,69;284,61;285,04;284,92
PR;4122503;Roncador;Estadual;260,78;273,15;281,37;294,8
PR;4122503;Roncador;Pública;260,78;273,15;281,37;294,8
PR;4122602;Rondon;Estadual;263,82;281,29;286,95;271,11
PR;4122602;Rondon;Pública;263,82;281,29;286,95;271,11
PR;4122651;Rosário do Ivaí;Estadual;259,62;275,05;281,73;291,78
PR;4122651;Rosário do Ivaí;Pública;259,62;275,05;281,73;291,78
PR;4122701;Sabáudia;Estadual;270,66;283,51;288,99;277,91
PR;4122701;Sabáudia;Pública;270,66;283,51;288,99;277,91
PR;4122800;Salgado Filho;Estadual;281,75;286,27;296,16;293,29
PR;4122800;Salgado Filho;Pública;281,75;286,27;296,16;293,29
PR;4122909;Salto do Itararé;Estadual;271,3;289,01;269,66;291,39
PR;4122909;Salto do Itararé;Pública;271,3;289,01;269,66;291,39
PR;4123006;Salto do Lontra;Estadual;278,36;285,37;279,61;282,31
PR;4123006;Salto do Lontra;Pública;278,36;285,37;279,61;282,31
PR;4123105;Santa Amélia;Estadual;247,09;271,21;265;278,58
PR;4123105;Santa Amélia;Pública;247,09;271,21;265;278,58
PR;4123204;Santa Cecília do Pavão;Estadual;241,41;254,2;234,79;255,41
PR;4123204;Santa Cecília do Pavão;Pública;241,41;254,2;234,79;255,41
PR;4123303;Santa Cruz de Monte Castelo;Estadual;270,78;278,99;265,58;274,75
PR;4123303;Santa Cruz de Monte Castelo;Pública;270,78;278,99;265,58;274,75
PR;4123402;Santa Fé;Estadual;235,68;276,63;267,24;-
PR;4123402;Santa Fé;Pública;235,68;276,63;267,24;-
PR;4123501;Santa Helena;Estadual;293,29;299,26;296,91;295,56
PR;4123501;Santa Helena;Pública;293,29;299,26;296,91;295,56
PR;4123600;Santa Inês;Estadual;247,88;269,52;284,35;273,49
PR;4123600;Santa Inês;Pública;247,88;269,52;284,35;273,49
PR;4123709;Santa Isabel do Ivaí;Estadual;266,06;267,69;275,97;270,92
PR;4123709;Santa Isabel do Ivaí;Pública;266,06;267,69;275,97;270,92
PR;4123808;Santa Izabel do Oeste;Estadual;252,42;264,47;259,18;281,52
PR;4123808;Santa Izabel do Oeste;Pública;252,42;264,47;259,18;281,52
PR;4123824;Santa Lúcia;Estadual;235,11;264,47;269,09;272,93
PR;4123824;Santa Lúcia;Pública;235,11;264,47;269,09;272,93
PR;4123857;Santa Maria do Oeste;Estadual;262,04;273,22;272,26;289,11
PR;4123857;Santa Maria do Oeste;Pública;262,04;273,22;272,26;289,11
PR;4123907;Santa Mariana;Estadual;246,4;267,46;270,78;266,55
PR;4123907;Santa Mariana;Pública;246,4;267,46;270,78;266,55
PR;4123956;Santa Mônica;Estadual;246,68;ND;236,39;248,9
PR;4123956;Santa Mônica;Pública;246,68;ND;236,39;248,9
PR;4124004;Santana do Itararé;Estadual;274,79;ND;265,9;263,3
PR;4124004;Santana do Itararé;Pública;274,79;ND;265,9;263,3
PR;4124020;Santa Tereza do Oeste;Estadual;266,55;ND;279,91;273,49
PR;4124020;Santa Tereza do Oeste;Pública;266,55;ND;279,91;273,49
PR;4124053;Santa Terezinha de Itaipu;Estadual;266,34;285;288,3;290,56
PR;4124053;Santa Terezinha de Itaipu;Pública;266,34;285;288,3;290,56
PR;4124103;Santo Antônio da Platina;Estadual;250,74;283,89;277,33;282,67
PR;4124103;Santo Antônio da Platina;Pública;250,74;283,89;277,33;282,67
PR;4124202;Santo Antônio do Caiuá;Estadual;234,06;268,55;255,42;276,97
PR;4124202;Santo Antônio do Caiuá;Pública;234,06;268,55;255,42;276,97
PR;4124301;Santo Antônio do Paraíso;Estadual;259,59;271,01;275,68;282,06
PR;4124301;Santo Antônio do Paraíso;Pública;259,59;271,01;275,68;282,06
PR;4124400;Santo Antônio do Sudoeste;Estadual;292,38;296,84;288,21;291,69
PR;4124400;Santo Antônio do Sudoeste;Pública;292,38;296,84;288,21;291,69
PR;4124509;Santo Inácio;Estadual;262,8;264,09;303,83;-
PR;4124509;Santo Inácio;Pública;262,8;264,09;303,83;-
PR;4124608;São Carlos do Ivaí;Estadual;258,82;265,94;269,63;270,79
PR;4124608;São Carlos do Ivaí;Pública;258,82;265,94;269,63;270,79
PR;4124707;São Jerônimo da Serra;Estadual;256,42;256,52;247,96;273,43
PR;4124707;São Jerônimo da Serra;Pública;256,42;256,52;247,96;273,43
PR;4124806;São João;Estadual;279,02;289,18;280,5;290,58
PR;4124806;São João;Pública;279,02;289,18;280,5;290,58
PR;4124905;São João do Caiuá;Estadual;248,23;258,46;258,05;250,49
PR;4124905;São João do Caiuá;Pública;248,23;258,46;258,05;250,49
PR;4125001;São João do Ivaí;Estadual;238,29;268,92;272,46;282,71
PR;4125001;São João do Ivaí;Pública;238,29;268,92;272,46;282,71
PR;4125100;São João do Triunfo;Estadual;272,85;285,03;288,18;277,49
PR;4125100;São João do Triunfo;Pública;272,85;285,03;288,18;277,49
PR;4125209;São Jorge d'Oeste;Estadual;281,32;275,75;282,51;281,59
PR;4125209;São Jorge d'Oeste;Pública;281,32;275,75;282,51;281,59
PR;4125308;São Jorge do Ivaí;Estadual;253,55;278,02;265,35;270,45
PR;4125308;São Jorge do Ivaí;Pública;253,55;278,02;265,35;270,45
PR;4125357;São Jorge do Patrocínio;Estadual;243,17;281;273,7;274,61
PR;4125357;São Jorge do Patrocínio;Pública;243,17;281;273,7;274,61
PR;4125407;São José da Boa Vista;Estadual;268,1;ND;279,46;292,11
PR;4125407;São José da Boa Vista;Pública;268,1;ND;279,46;292,11
PR;4125456;São José das Palmeiras;Estadual;275,21;277,52;284,57;283,09
PR;4125456;São José das Palmeiras;Pública;275,21;277,52;284,57;283,09
PR;4125506;São José dos Pinhais;Estadual;263,86;280,38;286,84;284,3
PR;4125506;São José dos Pinhais;Pública;263,86;280,38;286,84;284,3
PR;4125555;São Manoel do Paraná;Estadual;260,59;279,95;263,61;308,65
PR;4125555;São Manoel do Paraná;Pública;260,59;279,95;263,61;308,65
PR;4125605;São Mateus do Sul;Estadual;274,75;286,71;283,83;289,01
PR;4125605;São Mateus do Sul;Pública;274,75;286,71;283,83;289,01
PR;4125704;São Miguel do Iguaçu;Estadual;284,74;295,53;286,79;303,11
PR;4125704;São Miguel do Iguaçu;Pública;284,74;295,53;286,79;303,11
PR;4125753;São Pedro do Iguaçu;Estadual;256,99;300,88;275,9;288,16
PR;4125753;São Pedro do Iguaçu;Pública;256,99;300,88;275,9;288,16
PR;4125803;São Pedro do Ivaí;Estadual;257,39;282,39;289,65;284,42
PR;4125803;São Pedro do Ivaí;Pública;257,39;282,39;289,65;284,42
PR;4125902;São Pedro do Paraná;Estadual;254,53;264,52;269,13;264,67
PR;4125902;São Pedro do Paraná;Pública;254,53;264,52;269,13;264,67
PR;4126009;São Sebastião da Amoreira;Estadual;251,15;273,11;257,87;288,32
PR;4126009;São Sebastião da Amoreira;Pública;251,15;273,11;257,87;288,32
PR;4126108;São Tomé;Estadual;262,07;272,23;273,75;274,86
PR;4126108;São Tomé;Pública;262,07;272,23;273,75;274,86
PR;4126207;Sapopema;Estadual;ND;288,82;282,52;291,05
PR;4126207;Sapopema;Pública;ND;288,82;282,52;291,05
PR;4126256;Sarandi;Estadual;273,03;276,83;279,22;279,43
PR;4126256;Sarandi;Pública;273,03;276,83;279,22;279,43
PR;4126272;Saudade do Iguaçu;Estadual;261,64;288,06;281,5;300,82
PR;4126272;Saudade do Iguaçu;Pública;261,64;288,06;281,5;300,82
PR;4126306;Sengés;Estadual;263,93;288,82;269,6;273,84
PR;4126306;Sengés;Pública;263,93;288,82;269,6;273,84
PR;4126355;Serranópolis do Iguaçu;Estadual;281,95;297,8;288,92;293,32
PR;4126355;Serranópolis do Iguaçu;Pública;281,95;297,8;288,92;293,32
PR;4126405;Sertaneja;Estadual;252,67;275,41;267,76;286,65
PR;4126405;Sertaneja;Pública;252,67;275,41;267,76;286,65
PR;4126504;Sertanópolis;Estadual;251,16;273,36;279,7;283,91
PR;4126504;Sertanópolis;Pública;251,16;273,36;279,7;283,91
PR;4126603;Siqueira Campos;Estadual;260,05;279,25;303,66;295,2
PR;4126603;Siqueira Campos;Pública;260,05;279,25;303,66;295,2
PR;4126652;Sulina;Estadual;282,59;278,12;296,76;292,4
PR;4126652;Sulina;Pública;282,59;278,12;296,76;292,4
PR;4126678;Tamarana;Estadual;269,43;ND;276,85;279,5
PR;4126678;Tamarana;Pública;269,43;ND;276,85;279,5
PR;4126702;Tamboara;Estadual;254,73;244,48;258,12;283,29
PR;4126702;Tamboara;Pública;254,73;244,48;258,12;283,29
PR;4126801;Tapejara;Estadual;266,68;274,22;270,98;273,01
PR;4126801;Tapejara;Pública;266,68;274,22;270,98;273,01
PR;4126900;Tapira;Estadual;265,84;279,29;292,46;277,5
PR;4126900;Tapira;Pública;265,84;279,29;292,46;277,5
PR;4127007;Teixeira Soares;Estadual;ND;293,31;277,33;287,23
PR;4127007;Teixeira Soares;Pública;ND;293,31;277,33;287,23
PR;4127106;Telêmaco Borba;Estadual;251,54;278,66;270,57;274,31
PR;4127106;Telêmaco Borba;Federal;ND;-;ND;ND
PR;4127106;Telêmaco Borba;Pública;259,43;278,66;282,74;287,95
PR;4127205;Terra Boa;Estadual;282,11;291,9;277,03;299,02
PR;4127205;Terra Boa;Pública;282,11;291,9;277,03;299,02
PR;4127304;Terra Rica;Estadual;267,65;281,51;277,68;285,92
PR;4127304;Terra Rica;Pública;267,65;281,51;277,68;285,92
PR;4127403;Terra Roxa;Estadual;281,38;291,42;288,59;282,83
PR;4127403;Terra Roxa;Pública;281,38;291,42;288,59;282,83
PR;4127502;Tibagi;Estadual;260,73;262,33;265,06;272,54
PR;4127502;Tibagi;Pública;260,73;262,33;265,06;272,54
PR;4127601;Tijucas do Sul;Estadual;272,85;275,47;285,55;287,3
PR;4127601;Tijucas do Sul;Pública;272,85;275,47;285,55;287,3
PR;4127700;Toledo;Estadual;280,08;302,11;297,61;291,4
PR;4127700;Toledo;Pública;280,08;302,11;297,61;291,4
PR;4127809;Tomazina;Estadual;253,24;283,92;265,49;272,55
PR;4127809;Tomazina;Pública;253,24;283,92;265,49;272,55
PR;4127858;Três Barras do Paraná;Estadual;ND;258,65;251,89;267,4
PR;4127858;Três Barras do Paraná;Pública;ND;258,65;251,89;267,4
PR;4127882;Tunas do Paraná;Estadual;245,83;261,43;259,45;267,21
PR;4127882;Tunas do Paraná;Pública;245,83;261,43;259,45;267,21
PR;4127908;Tuneiras do Oeste;Estadual;241,18;272,86;267,36;267,17
PR;4127908;Tuneiras do Oeste;Pública;241,18;272,86;267,36;267,17
PR;4127957;Tupãssi;Estadual;267,56;290,32;280,97;281,52
PR;4127957;Tupãssi;Pública;267,56;290,32;280,97;281,52
PR;4127965;Turvo;Estadual;263,8;284,6;276,81;297,81
PR;4127965;Turvo;Pública;263,8;284,6;276,81;297,81
PR;4128005;Ubiratã;Estadual;283,13;290,91;281,63;292,46
PR;4128005;Ubiratã;Pública;283,13;290,91;281,63;292,46
PR;4128104;Umuarama;Estadual;264,79;281,07;279,98;285,06
PR;4128104;Umuarama;Federal;ND;ND;ND;ND
PR;4128104;Umuarama;Pública;264,79;290,33;290,52;292,05
PR;4128203;União da Vitória;Estadual;271,25;288,18;272,17;286,72
PR;4128203;União da Vitória;Federal;ND;ND;ND;319,22
PR;4128203;União da Vitória;Pública;271,25;295,86;287,97;290,08
PR;4128302;Uniflor;Estadual;258,52;265,62;265,81;268,63
PR;4128302;Uniflor;Pública;258,52;265,62;265,81;268,63
PR;4128401;Uraí;Estadual;253,08;303,94;273,32;297,82
PR;4128401;Uraí;Pública;253,08;303,94;273,32;297,82
PR;4128500;Wenceslau Braz;Estadual;265,45;290,22;286,78;282,8
PR;4128500;Wenceslau Braz;Pública;265,45;290,22;286,78;282,8
PR;4128534;Ventania;Estadual;259,5;284,17;268,1;269,6
PR;4128534;Ventania;Pública;259,5;284,17;268,1;269,6
